2209	643
2863	340
1752	340
1950	341
2384	294
2380	295
1622	273
2850	275
1019	276
1020	278
1636	100
1637	101
2409	98
2657	93
2655	92
1043	559
2087	559
927	553
390	1191
392	1193
391	1192
388	1195
389	1194
394	1197
393	1196
2284	1176
2286	1175
2285	1174
395	513
2861	515
955	688
2176	683
2174	682
2878	1220
1612	454
922	373
1951	373
956	374
1017	247
2528	246
1018	248
699	179
2330	546
504	549
2848	414
868	416
2073	412
658	412
650	413
1140	419
2295	366
2406	362
2407	363
1381	382
2031	386
2032	387
2656	169
849	679
1607	803
2630	802
2628	801
2065	55
2066	56
2387	50
2064	53
655	429
654	428
512	421
1095	420
1619	422
1409	229
989	151
1805	150
2114	153
990	152
2326	157
1122	156
2010	818
2293	815
1089	817
807	1492
808	1493
652	425
653	427
660	426
2849	1128
379	1120
2846	1127
866	1127
1606	1013
2461	436
656	430
657	431
1621	238
2382	1
495	143
2883	1487
2271	1487
2882	1486
2270	1486
1419	1138
2082	511
1820	511
361	1003
174	626
506	11
505	10
517	204
1605	834
2124	835
1410	3
1659	1032
189	504
1141	632
1748	1211
2879	1216
2880	1217
2533	639
2877	1218
2881	1219
1411	4
1614	458
1749	1212
2894	609
1412	5
1053	463
801	486
82	855
2687	851
1413	6
2175	742
1097	1477
1530	494
2439	497
24090	596
698	182
697	183
696	180
700	181
2604	867
1292	883
1678	771
2062	76
938	1043
937	1042
934	1047
940	1046
936	1045
939	1044
941	1048
2817	878
1021	879
507	9
1750	1249
2167	1078
1751	1250
2653	303
2210	953
496	955
1533	955
1535	957
498	957
497	956
1534	956
2713	1442
225	660
1083	592
651	449
659	448
2043	447
2042	446
1414	8
1762	130
2839	137
2840	138
2629	80
2631	81
588	84
2280	1436
2281	1437
132	1434
2287	1435
2282	1438
2283	1439
1615	459
1608	451
1609	452
1611	453
1613	455
1616	456
1610	457
2067	54
2029	326
1716	326
2030	325
935	995
2625	120
186	121
187	122
1758	123
1759	124
1760	125
2408	126
2402	127
2403	128
1761	129
2535	578
2534	577
2026	733
2527	466
586	461
2606	461
2605	462
767	1514
799	352
2041	351
2331	358
2383	286
1640	263
1639	262
1638	261
1641	265
1642	264
2336	986
2333	987
2334	984
2335	985
2624	119
1378	561
1247	567
359	728
360	729
2386	49
2385	46
2245	45
2024	42
2025	43
677	475
744	475
828	475
